ano,identificacao,tipo,autoria,casa,data_apresentacao,situacao,virou_norma,tema,ementa,codigo_materia,url
2019,PLN 30/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento de Investimento para 2019, em favor de empresas estatais, crédito suplementar no valor de R$ 691.020.920,00, para os fins que especifica.",139348,https://legis.senado.gov.br/sdleg-getter/documento?dm=8024957
2019,PLN 33/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo, de Encargos Financeiros da União e de Operações Oficiais de Crédito, crédito suplementar no valor de R$ 561.637.910,00, para reforço de dotações constantes da Lei Orçamentária vigente.",139354,https://legis.senado.gov.br/sdleg-getter/documento?dm=8024970
2019,PLN 35/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Educação,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Agricultura, Pecuária e Abastecimento; da Educação; da Justiça e Segurança Pública e do Desenvolvimento Regional, crédito especial no valor de R$ 9.010.000,00, para os fins que especifica.",139363,https://legis.senado.gov.br/sdleg-getter/documento?dm=8024947
2019,PLN 32/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Trabalho e Previdência,"Abre ao Orçamento Fiscal da União, em favor das Justiças Federal e do Trabalho e do Ministério Público da União, crédito suplementar no valor de R$ 22.423.251,00, para reforço de dotações constantes da Lei Orçamentária vigente.",139353,https://legis.senado.gov.br/sdleg-getter/documento?dm=8024977
2019,PLN 31/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento de Investimento para 2019, em favor de empresas estatais, crédito suplementar no valor de R$ 73.900.709,00, para os fins que especifica.",139350,https://legis.senado.gov.br/sdleg-getter/documento?dm=8024981
2019,PLN 45/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União, em favor do Ministério de Minas e Energia, de Encargos Financeiros da União, de Transferências a Estados, Distrito Federal e Municípios, e de Operações Oficiais de Crédito, crédito especial no valor de R$ 40.513.869.298,00, para os fins que especifica  (alteração proposta pela Mensagem presidencial nº 545/2019).",139389,https://legis.senado.gov.br/sdleg-getter/documento?dm=8025530
2019,PLN 44/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Saúde,"Abre ao Orçamento da Seguridade Social da União, em favor dos Ministérios da Educação e da Saúde, crédito especial no valor de R$ 36.962.409,00, para os fins que especifica.",139388,https://legis.senado.gov.br/sdleg-getter/documento?dm=8025534
2019,PLN 43/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Desenvolvimento Regional, crédito especial no valor de R$ 4.000.000,00, para o fim que especifica.",139387,https://legis.senado.gov.br/sdleg-getter/documento?dm=8025538
2019,PLN 42/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo, crédito suplementar no valor de R$ 2.124.281.608,00, para reforço de dotações constantes da Lei Orçamentária vigente.",139386,https://legis.senado.gov.br/sdleg-getter/documento?dm=8025542
2019,PLN 41/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Educação,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Ciência, Tecnologia, Inovações e Comunicações, da Educação, da Cidadania e da Mulher, da Família e dos Direitos Humanos, crédito suplementar no valor de R$ 1.369.984.032,00, para reforço de dotações constantes da Lei Orçamentária vigente.",139385,https://legis.senado.gov.br/sdleg-getter/documento?dm=8025546
2019,PLN 40/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União em favor dos Ministérios da Agricultura, Pecuária e Abastecimento, do Meio Ambiente e da Defesa, crédito especial no valor de R$ 1.024.000.000,00, para os fins que especifica.",139384,https://legis.senado.gov.br/sdleg-getter/documento?dm=8025550
2019,PLN 39/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União, em favor do Ministério da Defesa, crédito especial no valor de R$ 3.162.567,00, para o fim que especifica.",139383,https://legis.senado.gov.br/sdleg-getter/documento?dm=8025554
2019,PLN 38/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-10-15,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União, em favor de Encargos Financeiros da União, crédito especial no valor de R$ 230.000.000,00, para os fins que especifica.",139382,https://legis.senado.gov.br/sdleg-getter/documento?dm=8025558
2019,PL 5549/2019,Projeto de Lei Ordinária,Senador Flávio Arns (REDE/PR),SF,2019-10-16,REMETIDA À CÂMARA DOS DEPUTADOS,False,Homenagens/Denominações,Institui o Dia Nacional da Síndrome de Tourette.,139415,https://legis.senado.gov.br/sdleg-getter/documento?dm=8026304
2019,MPV 899/2019,Medida Provisória,Presidência da República,CN,2019-10-17,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Dispõe sobre a transação nas hipóteses que especifica.,139427,https://legis.senado.gov.br/sdleg-getter/documento?dm=8026798
2019,PL 5591/2019,Projeto de Lei Ordinária,Senadora Daniella Ribeiro (PP/PB),SF,2019-10-17,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Altera a Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para possibilitar a retificação do registro civil das pessoas naturais nos casos de alteração do nome ou prenome do pai ou da mãe.",139471,https://legis.senado.gov.br/sdleg-getter/documento?dm=8027274
2019,PL 5582/2019,Projeto de Lei Ordinária,Senador Confúcio Moura (MDB/RO),SF,2019-10-18,REMETIDA À CÂMARA DOS DEPUTADOS,False,Educação,"Altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para permitir que o trabalhador falte ao serviço, uma vez a cada seis meses, no período necessário para comparecer a reunião escolar de seu filho ou de menor sob sua responsabilidade legal.",139450,https://legis.senado.gov.br/sdleg-getter/documento?dm=8027524
2019,PRS 105/2019,Projeto de Resolução,Comissão de Assuntos Econômicos,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Autoriza a concessão de garantia da República Federativa do Brasil à operação de crédito externo a ser contratada pelo Banco do Brasil S.A. junto ao Banco Interamericano de Desenvolvimento (BID) no valor de até US$ 600.000.000,00 (seiscentos milhões de dólares dos Estados Unidos da América).",139516,
2019,PL 5656/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Educação,"Altera a Lei nº 12.244, de 24 de maio de 2010, para modificar a definição de biblioteca escolar e criar o Sistema Nacional de Bibliotecas Escolares (SNBE).",139562,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028314
2019,PL 5657/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,Denomina Dalton Derzi Wasilewski todo o trecho da rodovia BR-060 situado no Estado de Mato Grosso do Sul.,139565,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028321
2019,PDL 668/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a permissão outorgada à Rádio Cidade de Caratinga Ltda. para executar serviço de radiodifusão sonora em frequência modulada no Município de Caratinga, Estado de Minas Gerais.",139475,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028328
2019,PDL 669/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação Montesclarense de Comunicação e Assistência para executar serviço de radiodifusão comunitária no Município de Montes Claros, Estado de Minas Gerais.",139476,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028335
2019,PDL 670/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga concessão à Fundação Educativa e Cultural José Alves Ferreira de Oliveira para executar serviço de radiodifusão de sons e imagens no Município de Pará de Minas, Estado de Minas Gerais.",139477,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028342
2019,PDL 671/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à Associação Cultural Comunitária de Lagoa Formosa para executar serviço de radiodifusão comunitária no Município de Lagoa Formosa, Estado de Minas Gerais.",139478,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028349
2019,PDL 372/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação de Radiodifusão Comunitária de Cultura e Educação de Barbacena - Arcocebar para executar serviço de radiodifusão comunitária no Município de Barbacena, Estado de Minas Gerais.",139479,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028356
2019,PDL 373/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação Comunitária Cultura e Lazer do Bairro Asteca para executar serviço de radiodifusão comunitária no Município de Governador Valadares, Estado de Minas Gerais.",139480,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028363
2019,PL 1679/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,"Altera a Lei nº 9.099, de 26 de setembro de 1995, para possibilitar a conciliação não presencial no âmbito dos Juizados Especiais Cíveis.",139563,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028370
2019,PL 5609/2019,Projeto de Lei Ordinária,Senador Fernando Bezerra Coelho (MDB/PE),SF,2019-10-22,TRANSFORMADA EM NORMA JURÍDICA,True,Segurança e Justiça,"Altera a Lei nº 11.340, de 7 de agosto de 2006, que cria mecanismos para coibir a violência doméstica e familiar contra a mulher, para aperfeiçoar a proteção da mulher.",139484,https://legis.senado.gov.br/sdleg-getter/documento?dm=8028539
2019,PL 5627/2019,Projeto de Lei Ordinária,Senador Flávio Arns (REDE/PR),SF,2019-10-23,REMETIDA À CÂMARA DOS DEPUTADOS,False,Assistência e Direitos,"Altera a Lei nº 13.146, de 6 de julho de 2015, para determinar aos fornecedores de produtos e serviços que disponibilizem formas acessíveis e seguras de pagamento às pessoas com deficiência.",139532,https://legis.senado.gov.br/sdleg-getter/documento?dm=8029179
2019,PDL 523/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-23,TRANSFORMADA EM NORMA JURÍDICA,True,Relações Exteriores (tratados),"Aprova o texto do Acordo entre o Governo da República Federativa do Brasil e o Governo dos Estados Unidos da América sobre Salvaguardas Tecnológicas Relacionadas à Participação dos Estados Unidos da América em Lançamentos a partir do Centro Espacial de Alcântara, assinado em Washington, em 18 de março de 2019.",139537,https://legis.senado.gov.br/sdleg-getter/documento?dm=8029324
2019,PDL 300/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação Comunitária de Comunicação e Cultura Dom Luciano Mendes de Almeida para executar serviço de radiodifusão comunitária no Município de Ipatinga, Estado de Minas Gerais.",139575,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030210
2019,PDL 304/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à Associação Comunitária para o Progresso de Várzea Alegre para executar serviço de radiodifusão comunitária no Município de Várzea Alegre, Estado do Ceará.",139574,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030217
2019,PDL 307/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à Associação Comunitária Firminense de Radiodifusão para executar serviço de radiodifusão comunitária no Município de Senador Firmino, Estado de Minas Gerais.",139573,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030224
2019,PDL 313/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação Educativa do Movimento de Radiodifusão Comunitária de Vila Velha para executar serviço de radiodifusão comunitária no Município de Vila Velha, Estado do Espírito Santo.",139572,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030231
2019,PDL 333/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga permissão à Fundação Cultural Terra dos Inhamuns para executar serviço de radiodifusão sonora em frequência modulada no Município de Acopiara, Estado do Ceará.",139571,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030238
2019,PDL 334/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga permissão à Fundação Cultural Terra dos Inhamuns para executar serviço de radiodifusão sonora em frequência modulada no Município de Mombaça, Estado do Ceará.",139570,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030245
2019,PDL 359/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à ARCA - Associação de Rádio Comunitária Alternativa para executar serviço de radiodifusão comunitária no Município de Bicas, Estado de Minas Gerais.",139569,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030252
2019,PDL 364/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à Associação Comunitária de Radiodifusão e Desenvolvimento Cultural de Mutum - ACORDECUM para executar serviço de radiodifusão comunitária no Município de Mutum, Estado de Minas Gerais.",139568,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030259
2019,PDL 368/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à Associação Comunitária Cristalense de Radiodifusão para executar serviço de radiodifusão comunitária no Município de Cristais, Estado de Minas Gerais.",139567,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030266
2019,PL 5978/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-10-24,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,"Confere ao Município de Soledade, no Estado do Rio Grande do Sul, o título de Capital Nacional das Pedras Preciosas.",139797,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030464
2019,PL 5690/2019,Projeto de Lei Ordinária,Senador Confúcio Moura (MDB/RO),SF,2019-10-24,REMETIDA À CÂMARA DOS DEPUTADOS,False,Tributário e Economia,Institui o Selo “Empresa Parceira do Meio Ambiente” e confere vantagens nas contratações públicas às empresas que o detêm.,139585,https://legis.senado.gov.br/sdleg-getter/documento?dm=8030895
2019,PRS 107/2019,Projeto de Resolução,Comissão de Assuntos Econômicos,SF,2019-10-29,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Autoriza a República Federativa do Brasil a contratar operação de crédito externo, no valor total de até US$ 195.000.000,00 (cento e noventa e cinco milhões de dólares dos Estados Unidos da América), com o Banco Interamericano de Desenvolvimento (BID).",139610,
2019,PRS 108/2019,Projeto de Resolução,Comissão de Assuntos Econômicos,SF,2019-10-29,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Autoriza o Município de Vila Velha (ES) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com o Fundo Financeiro para o Desenvolvimento da Bacia do Prata (FONPLATA), no valor de até US$ 27.600.000,00 (vinte e sete milhões e seiscentos mil dólares dos Estados Unidos da América).",139612,
2019,PL 5991/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-10-29,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Institui a Política Nacional de Desfazimento e Recondicionamento de Equipamentos Eletroeletrônicos e dispõe sobre o Programa Computadores para Inclusão.,139814,https://legis.senado.gov.br/sdleg-getter/documento?dm=8031753
2019,PL 5718/2019,Projeto de Lei Ordinária,Senadora Rose de Freitas (PODEMOS/ES),SF,2019-10-29,REMETIDA À CÂMARA DOS DEPUTADOS,False,Homenagens/Denominações,"Confere ao Município de Brejetuba, no Estado do Espírito Santo, o título de Capital Nacional do Café Arábica.",139623,https://legis.senado.gov.br/sdleg-getter/documento?dm=8031844
2019,PL 6545/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-10-30,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Outros,Estabelece incentivos à indústria da reciclagem; e cria o Fundo de Apoio para Ações Voltadas à Reciclagem (Favorecicle) e Fundos de Investimentos para Projetos de Reciclagem (ProRecicle).,140281,https://legis.senado.gov.br/sdleg-getter/documento?dm=8032862
2019,PL 6543/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-10-30,REMETIDA À CÂMARA DOS DEPUTADOS,False,Educação,Dispõe sobre o direito à informação dos estudantes perante as escolas e instituições de ensino.,140279,https://legis.senado.gov.br/sdleg-getter/documento?dm=8032884
2019,PL 5984/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-10-31,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,Institui o dia 28 de abril como o Dia Nacional da Conscientização sobre a Doença de Fabry.,139803,https://legis.senado.gov.br/sdleg-getter/documento?dm=8033519
2019,PL 5983/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-10-31,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Outros,Regulamenta o exercício profissional de acupuntura.,139802,https://legis.senado.gov.br/sdleg-getter/documento?dm=8033535
2019,PL 5788/2019,Projeto de Lei Ordinária,Senador Randolfe Rodrigues (REDE/AP),SF,2019-11-04,REMETIDA À CÂMARA DOS DEPUTADOS,False,Saúde,"Altera a Lei nº 7.827, de 27 de setembro de 1989, que regulamenta o art. 159, inciso I, alínea c, da Constituição Federal, institui o Fundo Constitucional de Financiamento do Norte - FNO, o Fundo Constitucional de Financiamento do Nordeste - FNE e o Fundo Constitucional de Financiamento do Centro-Oeste - FCO e dá outras providências para incluir critérios de sustentabilidade na seleção dos projetos a serem financiados.",139688,https://legis.senado.gov.br/sdleg-getter/documento?dm=8032995
2019,PLP 245/2019,Projeto de Lei Complementar,Senador Eduardo Braga (MDB/AM),SF,2019-11-05,REMETIDA À CÂMARA DOS DEPUTADOS,False,Trabalho e Previdência,"Regulamenta o inciso II do § 1º do art. 201 da Constituição Federal, que dispõe sobre a concessão de aposentadoria especial aos segurados do Regime Geral de Previdência Social, e dá outras providências.",139697,https://legis.senado.gov.br/sdleg-getter/documento?dm=8035015
2019,PL 5868/2019,Projeto de Lei Ordinária,Senador Paulo Paim (PT/RS),SF,2019-11-05,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,Institui dia 15 de maio como Dia Nacional da Educação Legislativa.,139708,https://legis.senado.gov.br/sdleg-getter/documento?dm=8035468
2019,PEC 186/2019,Proposta de Emenda à Constituição,Autoria não registrada.,SF,2019-11-05,REMETIDA À CÂMARA DOS DEPUTADOS,False,Tributário e Economia,"Altera o texto permanente da Constituição e o Ato das Disposições Constitucionais Transitórias, dispondo sobre medidas permanentes e emergenciais de controle do crescimento das despesas obrigatórias e de reequilíbrio fiscal no âmbito dos Orçamentos Fiscal e da Seguridade Social da União, e dá outras providências.",139702,https://legis.senado.gov.br/sdleg-getter/documento?dm=8035497
2019,PL 5884/2019,Projeto de Lei Ordinária,Senadora Daniella Ribeiro (PP/PB),SF,2019-11-06,REMETIDA À CÂMARA DOS DEPUTADOS,False,Educação,Dispõe sobre as Instituições Comunitárias de Educação Básica.,139716,https://legis.senado.gov.br/sdleg-getter/documento?dm=8035687
2019,PDL 685/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-11-06,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação Comunitária Avante Jaguaquara para executar serviço de radiodifusão comunitária no Município de Jaguaquara, Estado da Bahia.",139720,https://legis.senado.gov.br/sdleg-getter/documento?dm=8035870
2019,PDL 683/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-11-06,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à Associação Beneficente e Comunitária do Movimento Sócio-Cultural e Educativo de Itatim - ABCCI para executar serviço de radiodifusão comunitária no Município de Itatim, Estado da Bahia.",139719,https://legis.senado.gov.br/sdleg-getter/documento?dm=8035874
2019,PDL 329/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-11-06,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação Rádio Comunitária Porto Grande FM para executar serviço de radiodifusão comunitária no Município de Porto Grande, Estado do Amapá.",139718,https://legis.senado.gov.br/sdleg-getter/documento?dm=8035878
2019,MPV 903/2019,Medida Provisória,Presidência da República,CN,2019-11-07,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Agropecuária,"Autoriza a prorrogação de contratos por tempo determinado do Ministério da Agricultura, Pecuária e Abastecimento.",139736,https://legis.senado.gov.br/sdleg-getter/documento?dm=8036423
2019,PL 5988/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-07,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,Institui o Dia Nacional do Plantio Direto.,139807,https://legis.senado.gov.br/sdleg-getter/documento?dm=8036575
2019,PL 6549/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-07,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Altera as Leis nºs 12.715, de 17 de setembro de 2012, e 9.472, de 16 de julho de 1997, para dispor sobre os valores da Taxa de Fiscalização de Instalação, da Taxa de Fiscalização de Funcionamento, da Contribuição para o Fomento da Radiodifusão Pública e da Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional (Condecine) das estações de telecomunicações que integrem sistemas de comunicação máquina a máquina, e sobre a dispensa de licenciamento de funcionamento prévio dessas estações.",140285,https://legis.senado.gov.br/sdleg-getter/documento?dm=8036579
2019,PL 5990/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-08,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,"Confere o título de Capital Nacional da Pós-Colheita de Grãos ao Município de Panambi, no Estado do Rio Grande do Sul.",139810,https://legis.senado.gov.br/sdleg-getter/documento?dm=8037163
2019,PL 256/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-08,TRANSFORMADA EM NORMA JURÍDICA,True,Educação,Reconhece as escolas de samba como manifestação da cultura nacional.,139811,https://legis.senado.gov.br/sdleg-getter/documento?dm=8037167
2019,PL 943/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-08,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Reconhece as festas juninas como manifestação da cultura nacional.,139812,https://legis.senado.gov.br/sdleg-getter/documento?dm=8037171
2019,PL 2721/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-08,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Institui o Biênio da Primeira Infância do Brasil no período de 2020-2021.,139815,https://legis.senado.gov.br/sdleg-getter/documento?dm=8037181
2019,PLN 46/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-11-12,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União, em favor do Conselho Nacional de Justiça, crédito especial no valor de R$ 7.700.000,00, para o fim que especifica.",139760,https://legis.senado.gov.br/sdleg-getter/documento?dm=8037448
2019,PLN 47/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-11-12,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Economia e da Defesa, crédito suplementar no valor de R$ 470.491.903,00, para reforço de dotações constantes da Lei Orçamentária vigente.",139761,https://legis.senado.gov.br/sdleg-getter/documento?dm=8037450
2019,PLN 48/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-11-12,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo, crédito suplementar no valor de R$ 3.822.560.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",139762,https://legis.senado.gov.br/sdleg-getter/documento?dm=8037452
2019,PLN 49/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-11-12,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Infraestrutura e da Defesa, crédito suplementar no valor de R$ 5.320.000.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.",139764,https://legis.senado.gov.br/sdleg-getter/documento?dm=8037464
2019,PLN 50/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-11-12,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Abre ao Orçamento Fiscal da União, em favor dos Minstérios da Infraestrutura e do Desenvolvimento Regional, e de Transferências a Estados, Distrito Federal e Municípios, crédito especial no valor de R$ 5.846.700.000,00, para os fins que especifica.",139765,https://legis.senado.gov.br/sdleg-getter/documento?dm=8037496
2019,PL 5981/2019,Projeto de Lei Ordinária,Senador Lasier Martins (PODEMOS/RS),SF,2019-11-12,REMETIDA À CÂMARA DOS DEPUTADOS,False,Assistência e Direitos,"Altera a Lei nº 12.213, de 20 de janeiro de 2010, para estabelecer hipóteses de destinação dos recursos do Fundo Nacional do Idoso e prever a obrigatoriedade de divulgação, em meio eletrônico de acesso público, de relatório de destinação dos recursos do fundo relativos ao exercício anterior e de informações prévias sobre as transferências a realizar ao exterior.",139817,https://legis.senado.gov.br/sdleg-getter/documento?dm=8038257
